,index,word,root,freq,ipa_word,diff,verb class,ipa_root,reg
7882,181,laid,lay,8,leɪd,-d,-d,leɪ,Reg
7883,181,laid,lay,8,leɪd,-d,-d,leɪ,Reg
7884,181,laid,lay,8,leɪd,-d,-d,leɪ,Reg
7885,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7886,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7887,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7888,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7889,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7890,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7891,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7892,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7893,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7894,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7895,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7896,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7897,182,landed,land,13,lændɪd,-ɪd,-ɪd,lænd,Reg
7898,183,laughed,laugh,6,læft,-t,-t,læf,Reg
7899,183,laughed,laugh,6,læft,-t,-t,læf,Reg
7900,183,laughed,laugh,6,læft,-t,-t,læf,Reg
7901,183,laughed,laugh,6,læft,-t,-t,læf,Reg
7902,183,laughed,laugh,6,læft,-t,-t,læf,Reg
7903,183,laughed,laugh,6,læft,-t,-t,læf,Reg
7904,184,launched,launch,1,lɔnʧt,-t,-t,lɔnʧ,Reg
7905,185,leapt,leap,1,lɛpt,i-ɛt,vowel change + t,lip,Irreg
7906,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7907,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7908,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7909,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7910,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7911,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7912,186,learned,learn,7,lərnd,-d,-d,lərn,Reg
7913,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7914,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7915,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7916,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7917,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7918,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7919,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7920,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7921,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7922,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7923,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7924,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7925,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7926,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7927,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7928,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7929,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7930,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7931,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7932,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7933,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7934,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7935,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7936,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7937,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7938,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7939,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7940,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7941,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7942,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7943,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7944,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7945,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7946,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7947,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7948,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7949,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7950,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7951,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7952,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7953,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7954,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7955,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7956,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7957,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7958,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7959,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7960,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7961,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7962,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7963,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7964,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7965,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7966,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7967,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7968,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7969,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7970,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7971,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7972,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7973,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7974,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7975,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7976,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7977,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7978,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7979,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7980,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7981,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7982,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7983,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7984,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7985,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7986,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7987,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7988,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7989,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7990,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7991,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7992,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7993,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7994,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7995,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7996,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7997,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7998,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
7999,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8000,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8001,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8002,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8003,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8004,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8005,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8006,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8007,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8008,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8009,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8010,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8011,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8012,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8013,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8014,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8015,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8016,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8017,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8018,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8019,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8020,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8021,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8022,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8023,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8024,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8025,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8026,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8027,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8028,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8029,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8030,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8031,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8032,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8033,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8034,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8035,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8036,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8037,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8038,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8039,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8040,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8041,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8042,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8043,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8044,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8045,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8046,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8047,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8048,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8049,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8050,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8051,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8052,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8053,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8054,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8055,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8056,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8057,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8058,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8059,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8060,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8061,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8062,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8063,187,left,leave,151,lɛft,iv-ɛft,vowel change + t,liv,Irreg
8064,188,licked,lick,1,lɪkt,-t,-t,lɪk,Reg
8065,189,lifted,lift,5,lɪftɪd,-ɪd,-ɪd,lɪft,Reg
8066,189,lifted,lift,5,lɪftɪd,-ɪd,-ɪd,lɪft,Reg
8067,189,lifted,lift,5,lɪftɪd,-ɪd,-ɪd,lɪft,Reg
8068,189,lifted,lift,5,lɪftɪd,-ɪd,-ɪd,lɪft,Reg
8069,189,lifted,lift,5,lɪftɪd,-ɪd,-ɪd,lɪft,Reg
8070,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8071,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8072,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8073,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8074,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8075,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8076,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8077,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8078,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8079,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8080,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8081,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8082,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8083,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8084,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8085,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8086,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8087,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8088,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8089,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8090,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8091,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8092,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8093,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8094,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8095,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8096,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8097,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8098,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8099,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8100,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8101,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8102,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8103,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8104,190,liked,like,35,laɪkt,-t,-t,laɪk,Reg
8105,191,lined,line,3,laɪnd,-d,-d,laɪn,Reg
8106,191,lined,line,3,laɪnd,-d,-d,laɪn,Reg
8107,191,lined,line,3,laɪnd,-d,-d,laɪn,Reg
8108,192,listened,listen,6,lɪsənd,-d,-d,lɪsən,Reg
8109,192,listened,listen,6,lɪsənd,-d,-d,lɪsən,Reg
8110,192,listened,listen,6,lɪsənd,-d,-d,lɪsən,Reg
8111,192,listened,listen,6,lɪsənd,-d,-d,lɪsən,Reg
8112,192,listened,listen,6,lɪsənd,-d,-d,lɪsən,Reg
8113,192,listened,listen,6,lɪsənd,-d,-d,lɪsən,Reg
8114,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8115,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8116,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8117,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8118,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8119,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8120,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8121,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8122,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8123,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8124,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8125,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8126,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8127,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8128,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8129,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8130,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8131,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8132,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8133,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8134,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8135,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8136,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8137,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8138,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8139,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8140,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8141,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8142,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8143,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8144,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8145,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8146,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8147,193,lived,live,34,lɪvd,-d,-d,lɪv,Reg
8148,194,loaned,loan,1,loʊnd,-d,-d,loʊn,Reg
8149,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8150,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8151,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8152,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8153,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8154,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8155,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8156,195,locked,lock,8,lɑkt,-t,-t,lɑk,Reg
8157,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8158,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8159,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8160,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8161,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8162,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8163,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8164,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8165,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8166,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8167,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8168,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8169,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8170,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8171,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8172,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8173,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8174,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8175,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8176,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8177,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8178,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8179,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8180,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8181,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8182,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8183,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8184,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8185,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8186,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8187,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8188,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8189,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8190,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8191,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8192,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8193,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8194,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8195,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8196,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8197,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8198,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8199,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8200,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8201,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8202,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8203,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8204,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8205,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8206,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8207,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8208,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8209,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8210,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8211,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8212,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8213,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8214,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8215,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8216,196,looked,look,60,lʊkt,-t,-t,lʊk,Reg
8217,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8218,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8219,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8220,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8221,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8222,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8223,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8224,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8225,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8226,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8227,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8228,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8229,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8230,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8231,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8232,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8233,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8234,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8235,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8236,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8237,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8238,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8239,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8240,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8241,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8242,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8243,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8244,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8245,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8246,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8247,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8248,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8249,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8250,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8251,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8252,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8253,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8254,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8255,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8256,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
8257,197,lost,lose,139,lɔst,uz-ɔst,vowel change + t,luz,Irreg
