,index,root,word,ipa_root,ipa_word,diff,reg,IsInParent,verb class,freq,level_0
22848,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22849,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22850,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22851,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22852,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22853,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22854,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22855,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22856,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22857,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22858,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22859,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22860,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22861,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22862,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22863,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22864,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22865,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22866,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22867,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22868,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22869,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22870,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22871,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22872,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22873,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22874,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22875,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22876,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22877,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22878,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22879,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22880,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22881,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22882,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22883,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22884,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22885,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22886,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22887,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22888,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22889,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22890,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22891,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22892,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22893,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22894,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22895,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22896,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22897,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22898,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22899,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22900,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22901,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22902,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22903,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22904,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22905,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22906,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22907,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22908,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22909,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22910,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22911,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22912,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22913,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22914,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22915,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22916,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22917,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22918,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22919,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22920,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22921,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22922,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22923,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22924,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22925,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22926,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22927,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22928,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22929,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22930,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22931,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22932,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22933,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22934,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22935,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22936,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22937,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22938,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22939,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22940,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22941,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22942,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22943,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22944,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22945,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22946,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22947,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22948,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22949,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22950,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22951,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22952,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22953,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22954,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22955,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22956,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22957,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22958,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22959,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22960,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22961,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22962,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22963,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22964,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22965,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22966,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22967,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22968,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22969,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22970,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22971,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22972,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22973,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22974,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22975,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22976,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22977,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22978,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22979,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22980,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22981,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22982,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22983,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22984,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22985,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22986,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22987,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22988,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22989,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22990,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22991,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22992,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22993,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22994,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22995,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22996,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22997,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22998,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
22999,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23000,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23001,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23002,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23003,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23004,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23005,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23006,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23007,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23008,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23009,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23010,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23011,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23012,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23013,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23014,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23015,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23016,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23017,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23018,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23019,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23020,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23021,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23022,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23023,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23024,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23025,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23026,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23027,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23028,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23029,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23030,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23031,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23032,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23033,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23034,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23035,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23036,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23037,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23038,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23039,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23040,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23041,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23042,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23043,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23044,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23045,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23046,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23047,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23048,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23049,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23050,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23051,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23052,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23053,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23054,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23055,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23056,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23057,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23058,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23059,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23060,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23061,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23062,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23063,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23064,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23065,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23066,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23067,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23068,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23069,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23070,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23071,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23072,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23073,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23074,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23075,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23076,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23077,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23078,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23079,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23080,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23081,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23082,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23083,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23084,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23085,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23086,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23087,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23088,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23089,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23090,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23091,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23092,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23093,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23094,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23095,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23096,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23097,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23098,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23099,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23100,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23101,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23102,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23103,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23104,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23105,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23106,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23107,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23108,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23109,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23110,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23111,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23112,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23113,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23114,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
23115,1647,come,came,kʌm,keɪm,ʌ-eɪ,Irreg,Yes,vowel change,3127.0,1647
